file,length_offset,text_offset,byte_length,original_text,translation
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90335,90339,92,云天河：这种东西哪比得上香喷喷的烤肉，你们吃这个，难怪长得不结实，看我下回猎几头山猪来送你！,"Yun Tianhe: How can this stuff compare to delicious roasted meat? You eat this, no wonder you're not sturdy. Next time I'll hunt some boars for you!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90440,90444,30,李慎：哎，等等！你还没付钱呢！,"Li Shen: Hey, wait! You haven't paid yet!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90483,90487,16,云天河：……钱？,Yun Tianhe: ... Paid?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90512,90516,76,李慎：一个粽子一文钱，招牌上写得清清楚楚，我小本生意，你可别吃霸王饭坑人呐！,"Li Shen: One zongzi costs one coin, clearly written on the sign. I run a small business; don't you dare eat without paying and cheat me!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90601,90605,32,云天河：是你要我尝尝，我才吃的。,"Yun Tianhe: You told me to try it, so I ate it."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90646,90650,24,李慎：好哇！你想赖帐？！,Li Shen: Wow! Trying to weasel out?!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90691,90695,18,韩菱纱：怎么回事？,Han Lingsha: What's going on?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90722,90726,76,李慎：这位姑娘来的正好，你评评理，这小子吃东西不给钱，还一副理直气壮的样子。,Li Shen: This young lady came just in time. You judge: this kid eats without paying money and still acts all righteous.
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90811,90815,64,云天河：“钱”是什么？是他让我尝尝看，我才拿起来吃，又不好吃……,"Yun Tianhe: What is 'money'? He told me to try it, so I picked it up and ate it, but it didn't taste good..."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90888,90892,30,李慎：你敢瞧不起李家的手艺？！,Li Shen: You dare look down on the Li family's craftsmanship?!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,90938,90942,72,韩菱纱：对不住，我这个朋友不懂世事，也不会说话，他欠你多少钱，我赔就是！,"Han Lingsha: Sorry, my friend here doesn't know much about the world and isn't good with words. How much does he owe you? I'll pay!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91031,91035,56,韩菱纱：（云天河，我竟然相信你不会惹麻烦，可恶～～！！）,"Han Lingsha: (Yun Tianhe, I actually believed you wouldn't cause trouble, damn it~~!!)"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91100,91104,23,李慎：敢情你们俩认识？ ,Li Shen: So you two know each other?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91152,91156,100,李慎：别跟我谈钱，俗气！钱财事小，名声事大！让这小子乱说我李家的粽子难吃，我以后还要不要在村里混——,"Li Shen: Don't talk to me about money-how vulgar! Money is trivial; reputation is what matters! If this kid keeps saying my Li family's zongzi taste bad, how can I keep my standing in the village-"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91292,91296,28,宋大田：混蛋！给我站住——！,Song Datian: Bastard! Stop right there-!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91333,91337,42,宋大田：气死我了！还不给我乖乖滚回鸡窝！！,Song Datian: So mad! Get back to the chicken coop obediently!!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91388,91392,12,宋大田：……,Song Datian: ...
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91440,91444,54,青年：哈哈哈，宋大叔你还是老样子，吼得最响，退得最快～,"Youth: Hahaha, Uncle Song, you're still the same-shout the loudest, retreat the fastest~"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91507,91511,41,宋大田：谁、谁说的！我今天非教训它不可！ ,"Song Datian: Who, who said that! I'm going to teach it a lesson today!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91561,91565,54,宋大田：别以为能生几个蛋我就治不了你！瞧我宰了你炖汤！,Song Datian: Don't think laying a few eggs means I can't deal with you! I'll slaughter you for soup!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91637,91641,14,宋大田：呃……,Song Datian: Uh...
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91664,91668,24,云天河：别怕，我帮你！！,"Yun Tianhe: Don't be afraid, I'll help you!!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91773,91777,28,女孩：哇！小花怎么不动了？！,Girl: Wow! Why isn't Xiaohua moving?!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91814,91818,26,青年：这、这是什么妖法……,Youth: Wh-what sorcery is this...
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91853,91857,98,猎户：就是就是！刚才眼前蓝光这么一闪，像是一把剑飞了出去，可是剑又怎么会自己飞回来，八成是妖法……,"Hunter: Exactly! Just now, a blue light flashed-like a sword flying out. But how can a sword fly back on its own? Must be demonic magic..."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,91971,91975,30,宋大田：你！你杀了我家小花！！,Song Datian: You! You killed my Xiaohua!!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92014,92018,54,云天河：呵呵，它凶得很，你又说要宰了它，我帮你一把嘛。,"Yun Tianhe: Hehe, it's fierce, and you said you'd kill it, so I gave you a hand."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92081,92085,30,宋大田：臭小子，我饶不了你！！,"Song Datian: Brat, I won't let you off!!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92124,92128,40,韩菱纱：等一下！大叔你冷静点，有话好说。,"Han Lingsha: Wait! Uncle, calm down, let's talk this out."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92177,92181,34,韩菱纱：这只鸡……我、我赔钱就是！,"Han Lingsha: This chicken... I, I'll pay for it!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92232,92236,130,宋大田：赔钱？！你赔得起吗？！我这可是一天能下四只蛋的宝贝母鸡，臭小子不知用什么古怪法子把它弄死了，以后我们全家靠什么吃饭啊～！！,Song Datian: Compensate?! Can you afford it?! This is my precious hen that lays four eggs a day! This brat killed it with some weird method. What will my family rely on for food from now on?!!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92375,92379,14,云天河：吃饭？,Yun Tianhe: Eat?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92402,92406,58,云天河：简单呐，不就是靠自己的一张嘴张口吃饭，有什么困难？,"Yun Tianhe: Simple, isn't it? Just rely on your own mouth to eat-what's so hard about that?"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92473,92477,40,宋大田：气～气～气～气死我也！小子欠揍！,"Song Datian: Angry~ angry~ angry~ I'm furious! You brat, asking for a beating!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92526,92530,70,李慎：等等！揍人也要有个先来后到，他头一个得罪的是我，宋大叔你让让先！,"Li Shen: Wait! Beating someone up should follow order. He offended me first, Uncle Song, please step aside!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92616,92620,51,宋大田：凭什么？！看你身上没几两肉，打架行不行啊？ ,"Song Datian: Why should I?! Looking at you, you don't have much meat on you, can you even fight?"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92680,92684,22,李慎：嘿嘿，我有帮手！,"Li Shen: Hehe, I have help!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92723,92727,32,？？：王魁山在此！谁敢吃霸王饭！,??: Wang Kuishan is here! Who dares to eat without paying!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92768,92772,38,李慎：王大哥，就是他！头像鸟窝的那个！,"Li Shen: Brother Wang, it's him! The one with the bird's nest hair!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92819,92823,66,王魁山：吃霸王饭的，来来来！你跟俺较量较量，看你还敢不敢白吃东西！,Wang Kuishan: You freeloader! Come on! Let's see if you still dare to eat without paying after a match with me!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,92898,92902,110,李慎：这位王魁山王大哥是我们村的大力士，年年都在端午节扮钟馗，他的力气可不比真钟馗小，专门对付那些捣乱的家伙！,"Li Shen: This big brother Wang Kuishan is our village's strongman. He plays Zhong Kui every Dragon Boat Festival-his strength rivals the real Zhong Kui, dealing with troublemakers!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93029,93033,42,韩菱纱：你们别不讲理，我明明说了要给钱的。,Han Lingsha: Don't be unreasonable-I clearly said I'd pay.
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93099,93103,58,云天河：菱纱，打就打！他们不讲理，我听他们的话，还要被揍！,"Yun Tianhe: Lingsha, hit them then! They're being unreasonable-I listen to them and still get beaten up!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93170,93174,36,韩菱纱：（不好！野人牛脾气发了……）,Han Lingsha: (Oh no! This barbarian's stubborn temper is flaring...)
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93219,93223,38,云天河：就算他们的大王来了，我也不怕！,"Yun Tianhe: Even if their king comes, I'm not afraid!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93270,93274,44,青年：糟糕！那边……王大哥要和人打起来了……,Youth: Oh no! Over there... Brother Wang is about to get into a fight...
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93394,93398,42,王魁山：……厉害，俺不是这小伙子的对手……,Wang Kuishan: ...Impressive. I'm no match for this young man...
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93449,93453,38,李慎：王大哥！你、唉！你怎么就输了呢？,"Li Shen: Brother Wang! You, ah! How could you lose?"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93500,93504,43,女孩：呜哇～爹爹骗人，还说钟馗是最厉害的！ ,"Girl: Waa~ Daddy lied, said Zhong Kui was the strongest!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93556,93560,38,宋大田：你们！以多欺少，不算英雄好汉！,"Song Datian: You! Ganging up on one, that's not heroic!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93607,93611,20,韩菱纱：你说什么？！,Han Lingsha: What did you say?!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93640,93644,42,李慎：说的好！宋大叔，换你好好教训这小子！,"Li Shen: Well said! Uncle Song, teach this kid a good lesson!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93695,93699,80,宋大田：啊？！这个嘛……我看魁山他也是一时不小心……歇息歇息肯定能把他们打趴下！,"Song Datian: Ah?! Well... I think Kuishan was just careless for a moment... after resting, he'll definitely be able to beat them down!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93788,93792,64,王魁山：俺、俺不打了，刚才这姑娘好像说了要给钱，俺不能冤枉好人。,"Wang Kuishan: I-I won't fight. Just now, this young lady mentioned giving money. I can't wrong good people."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93865,93869,76,谷婆婆：瞧瞧，今天是端午节，大伙儿本该聚到戏台去看戏，怎么这儿比戏台还热闹？,"Granny Gu: Look, today is the Dragon Boat Festival. Everyone should be gathering at the opera stage to watch a play. Why is it more lively here than the stage?"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,93954,93958,74,谷婆婆：咦？这孩子看起来眼熟得很呐……我年纪是大了，但眼睛可一点没昏花……,"Granny Gu: Huh? This child looks very familiar... I may be old, but my eyesight hasn't dimmed at all..."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94041,94045,30,云天河：是说我？我没见过你啊。,Yun Tianhe: Are you talking about me? I haven't met you.
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94084,94088,72,谷婆婆：……像，真是像，这眉毛、这眼睛，和云家那惹祸精十几岁时没两样……,"Granny Gu: ...Alike, truly alike. These eyebrows, these eyes-just like that troublemaker Yun when he was in his teens..."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94169,94173,70,村民甲：对啊，他不就是那个云天青？！不对不对……年纪差太多了，可是……,"Villager A: Right, isn't he that Yun Tianqing?! No, no... the age difference is too big, but..."
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94252,94256,20,云天河：你认识我爹？,Yun Tianhe: You knew my father?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94285,94289,66,村民甲：好哇！原来你是那混帐的儿子！他回村了没？！我可要找他算帐！,Villager A: Great! So you're that bastard's son! Has he returned to the village? I need to settle accounts with him!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94364,94368,46,村民乙：谁？！谁说云天青回来了？找他算我一个！,Villager B: Who?! Who said Yun Tianqing is back? Count me in if you're looking for him!
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94423,94427,28,云天河：怎么你们都认识我爹？,Yun Tianhe: How come you all know my Father?
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94464,94468,76,村民乙：岂止认识？那小子的事我记得最清楚了！从小就不学好，三天两头骗我糖吃！,"Villager B: More than just know? I remember that kid's affairs most clearly! Never behaved since childhood, cheating me out of candy every other day!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94553,94557,74,村民乙：隔壁阿香喜欢我，他偏要和我抢！幸好阿香有眼光，最后还是做了我老婆！,"Villager B: My neighbor A-Xiang liked me, but he insisted on competing with me! Fortunately, A-Xiang had good taste and ended up becoming my wife!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94640,94644,46,阿香：死鬼～多少年以前的事了，说出来也不害臊！,"A-Xiang: You devil~ That was so many years ago, aren't you ashamed to say it!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94699,94703,78,村民甲：你那些事算什么！有一回他趁我醉酒，把我扒光了衣服扔在路上，脸都丢光了！,"Villager A: Your troubles are nothing! Once, when I was drunk, he stripped me naked and threw me on the road-utterly humiliating!"
.\pal4-pack-tool\ToBeCompressed-script\Q02.csb,94790,94794,56,少女：嘻，原来爹还有这样的糗事啊，瞧你平时都一本正经的～,"Young Girl: Hehe, so Dad had such an embarrassing story. You always act so serious usually~"
